日期,代码,类型,触发价,后1日%,后3日%,后5日%,后10日%
2019-06-11,603367,0-点火启动(精选),11.89,-0.67,-1.51,-0.93,2.69
2008-09-12,600391,2-极致缩量(精选),6.75,2.07,2.52,10.0,10.0
2011-10-25,600391,0-点火启动(精选),9.5,-0.32,4.95,4.84,4.84
2011-10-27,600391,2-极致缩量(精选),9.46,5.39,5.29,6.24,10.0
2016-05-16,600391,2-极致缩量(精选),35.3,-0.17,-1.76,1.25,-5.0
2017-05-17,600391,0-点火启动(精选),26.95,-1.11,-3.67,-5.0,-5.0
2017-11-22,600391,0-点火启动(精选),22.94,-3.92,-5.0,-5.0,-5.0
2017-11-30,600391,0-点火启动(精选),22.06,0.23,-3.67,-1.04,-0.63
2017-12-29,600391,0-点火启动(精选),19.68,0.86,3.56,3.2,-5.0
2022-10-12,600391,0-点火启动(精选),16.73,1.61,6.93,6.81,10.0
2011-08-25,600585,0-点火启动(精选),7.42,-2.43,-5.0,-5.0,-5.0
2001-09-21,600769,2-极致缩量(精选),9.03,-1.55,-3.43,-5.0,-5.0
2011-10-25,600769,0-点火启动(精选),5.06,0.4,2.77,1.78,1.98
2016-01-18,600769,1-共振金叉(精选),9.53,6.19,-1.68,2.41,-5.0
2010-04-22,600060,0-点火启动(精选),5.06,-5.0,-5.0,-5.0,-5.0
2018-06-25,002642,0-点火启动(精选),8.47,3.19,2.24,6.73,10.0
2019-02-13,002642,0-点火启动(精选),5.58,0.0,5.02,6.63,10.0
2020-05-06,002642,2-极致缩量(精选),5.47,-3.11,3.66,1.46,-5.0
2015-07-09,002678,1-共振金叉(精选),10.31,10.0,10.0,10.0,10.0
2017-05-17,002678,1-共振金叉(精选),8.57,-0.12,-2.1,-5.0,-5.0
2010-05-13,600271,0-点火启动(精选),5.22,-0.77,-5.0,-5.0,-5.0
2011-12-16,600271,0-点火启动(精选),7.44,3.9,1.88,3.76,-5.0
2020-11-06,600271,2-极致缩量(精选),13.36,2.47,-0.07,-0.15,0.3
2020-11-09,600271,0-点火启动(精选),13.69,-0.66,-2.48,-2.41,-2.26
2021-02-10,600271,1-共振金叉(精选),9.96,4.82,10.0,10.0,10.0
2021-08-20,002920,2-极致缩量(精选),88.01,2.08,2.56,0.1,-5.0
2022-11-01,002920,0-点火启动(精选),105.0,10.0,10.0,10.0,10.0
2023-10-24,002920,0-点火启动(精选),117.3,2.74,4.39,5.34,1.68
2025-01-08,002920,0-点火启动(精选),102.47,0.03,0.0,0.71,5.89
2025-01-09,002920,1-共振金叉(精选),102.5,-1.51,4.2,1.51,4.72
2008-09-11,002251,1-共振金叉(精选),8.13,3.08,0.0,-5.0,-5.0
2018-06-26,002251,2-极致缩量(精选),11.04,-2.17,-5.0,-5.0,-5.0
2018-08-21,002251,1-共振金叉(精选),9.23,0.11,-1.19,0.76,-5.0
2020-09-14,002251,2-极致缩量(精选),11.22,0.0,-2.14,-0.27,-5.0
2020-12-31,002251,0-点火启动(精选),8.25,2.18,2.3,-2.55,-5.0
2010-05-14,600141,0-点火启动(精选),8.06,-5.0,-5.0,-5.0,-5.0
2013-06-18,600141,2-极致缩量(精选),6.99,-5.0,-5.0,-5.0,-5.0
2013-06-19,600141,0-点火启动(精选),7.01,-4.71,-5.0,-5.0,-5.0
2022-04-14,600452,1-共振金叉(精选),6.17,0.49,-0.97,-5.0,-5.0
2021-07-22,603679,2-极致缩量(精选),15.26,-2.75,10.0,10.0,10.0
2016-12-19,600667,2-极致缩量(精选),6.76,-0.3,1.48,4.88,1.33
2017-01-20,600667,2-极致缩量(精选),6.17,0.97,2.59,5.67,7.94
2017-01-23,600667,2-极致缩量(精选),6.23,1.61,3.53,4.98,6.9
2018-09-14,600667,0-点火启动(精选),5.39,-2.23,0.93,2.41,-4.27
2008-03-21,600733,1-共振金叉(精选),6.34,-5.0,-5.0,-5.0,-5.0
2010-05-13,600733,0-点火启动(精选),5.32,0.0,-5.0,-5.0,-5.0
2019-10-10,600733,0-点火启动(精选),6.34,-0.32,3.15,0.47,-3.31
2022-09-21,600733,0-点火启动(精选),6.94,-1.15,-5.0,-5.0,-5.0
2022-09-22,600733,2-极致缩量(精选),6.86,-3.21,-1.02,-5.0,-5.0
2008-09-02,600267,2-极致缩量(精选),6.62,-5.0,-5.0,-5.0,-5.0
2013-04-17,600267,0-点火启动(精选),12.73,-0.79,4.08,2.59,9.11
2008-03-13,002128,0-点火启动(精选),12.9,-5.0,-5.0,-5.0,-5.0
2015-08-28,002128,0-点火启动(精选),5.66,-5.0,-5.0,-5.0,-5.0
2024-08-08,002128,2-极致缩量(精选),16.86,0.71,1.9,2.14,0.36
2020-11-05,002734,0-点火启动(精选),11.39,-0.09,2.99,2.9,10.0
2020-11-06,002734,2-极致缩量(精选),11.38,2.64,3.43,3.25,10.0
2024-02-08,002734,0-点火启动(精选),5.06,3.95,10.0,10.0,10.0
2011-12-19,002192,0-点火启动(精选),8.35,-1.2,-5.0,-5.0,-5.0
2011-12-20,002192,2-极致缩量(精选),8.25,-5.0,-5.0,-5.0,-5.0
2013-07-01,002192,1-共振金叉(精选),8.18,0.49,10.0,10.0,10.0
2016-09-20,002192,0-点火启动(精选),25.11,-0.68,-1.95,7.25,4.82
2016-09-21,002192,2-极致缩量(精选),24.94,-0.16,-2.37,5.61,6.09
2016-12-16,002192,0-点火启动(精选),21.22,-0.66,-1.27,-4.43,-5.0
2018-09-20,002192,0-点火启动(精选),13.91,3.88,2.44,4.74,-5.0
2008-03-03,601088,0-点火启动(精选),26.74,-3.29,-5.0,-5.0,-5.0
2008-08-15,600779,2-极致缩量(精选),10.43,-5.0,-5.0,-5.0,-5.0
2022-03-18,603855,0-点火启动(精选),17.23,0.06,-2.15,-5.0,-5.0
2022-03-21,603855,0-点火启动(精选),17.24,-2.26,-5.0,-5.0,-5.0
2022-04-14,603855,2-极致缩量(精选),14.92,-0.4,0.2,3.35,10.0
2022-04-15,603855,0-点火启动(精选),14.86,2.96,7.4,4.98,10.0
2024-09-12,603855,0-点火启动(精选),14.87,-3.16,-5.0,-5.0,-5.0
2010-07-06,600573,0-点火启动(精选),10.02,3.69,6.59,3.89,6.79
2017-04-27,600573,0-点火启动(精选),10.6,0.66,-0.47,-4.06,-5.0
2018-02-13,600573,2-极致缩量(精选),6.76,0.3,3.55,5.77,10.0
2018-06-26,600573,2-极致缩量(精选),6.14,-0.16,0.81,1.47,-5.0
2012-07-20,002248,2-极致缩量(精选),7.9,-1.27,1.14,-0.89,-5.0
2017-01-20,002248,0-点火启动(精选),9.93,0.81,-0.6,0.6,10.0
2017-01-23,002248,0-点火启动(精选),10.01,0.5,-0.2,0.9,10.0
2018-09-07,002248,2-极致缩量(精选),7.73,-2.33,-3.23,-5.0,-5.0
2017-07-27,002675,0-点火启动(精选),10.42,-1.34,3.45,2.59,7.01
2018-02-13,002675,1-共振金叉(精选),8.11,0.49,7.15,10.0,10.0
2011-10-12,002218,0-点火启动(精选),5.0,0.8,-5.0,-5.0,-5.0
2017-05-31,002771,0-点火启动(精选),18.41,-5.0,-5.0,-5.0,-5.0
2018-10-17,002771,0-点火启动(精选),8.37,-3.58,-5.0,-5.0,-5.0
2020-12-31,002771,0-点火启动(精选),10.47,0.1,8.88,10.0,10.0
2021-02-10,002771,2-极致缩量(精选),9.43,2.76,7.21,8.17,10.0
2017-12-26,000811,0-点火启动(精选),5.14,3.5,3.31,6.42,10.0
2022-02-18,000811,2-极致缩量(精选),8.6,5.47,10.0,10.0,10.0
2023-11-06,000811,0-点火启动(精选),9.56,1.26,1.57,-0.21,10.0
2001-11-08,600058,2-极致缩量(精选),8.77,0.34,-2.17,-1.37,2.28
2008-08-28,600058,0-点火启动(精选),14.25,5.4,10.0,10.0,10.0
2008-10-21,600058,0-点火启动(精选),11.19,-5.0,-5.0,-5.0,-5.0
2012-09-07,600058,0-点火启动(精选),17.08,1.76,2.81,2.81,-5.0
2012-12-04,600058,0-点火启动(精选),12.25,4.08,4.98,6.12,10.0
2018-06-26,600058,2-极致缩量(精选),8.21,-0.24,1.22,1.71,0.97
2020-10-27,603378,2-极致缩量(精选),26.18,-3.86,-5.0,-5.0,-5.0
2022-02-11,603378,0-点火启动(精选),14.02,-5.0,-5.0,-5.0,-5.0
2025-01-09,603378,2-极致缩量(精选),5.97,-5.0,-5.0,-5.0,-5.0
2001-02-12,000532,1-共振金叉(精选),6.2,2.26,-1.94,-1.45,-5.0
2010-07-05,000532,2-极致缩量(精选),6.49,2.47,1.54,10.0,10.0
2010-07-06,000532,0-点火启动(精选),6.65,0.0,3.61,2.71,8.72
2008-06-18,000898,0-点火启动(精选),11.53,-5.0,-5.0,-5.0,-5.0
2010-05-12,000898,1-共振金叉(精选),5.58,2.33,-5.0,-5.0,-5.0
2017-11-29,603586,0-点火启动(精选),22.59,0.27,-2.3,-5.0,-5.0
2018-05-08,603586,0-点火启动(精选),14.31,2.17,1.26,3.0,10.0
2018-05-09,603586,0-点火启动(精选),14.62,0.96,-3.69,-1.5,10.0
2021-01-15,603586,1-共振金叉(精选),11.15,1.97,4.66,4.57,-2.78
2011-05-03,002459,0-点火启动(精选),8.18,-3.18,-5.0,-5.0,-5.0
2011-10-12,002459,0-点火启动(精选),6.5,0.92,5.69,-5.0,-5.0
2016-01-14,002459,0-点火启动(精选),7.05,-5.0,-5.0,-5.0,-5.0
2025-04-11,002459,2-极致缩量(精选),10.15,0.1,-5.0,-5.0,-5.0
2025-04-14,002459,0-点火启动(精选),10.16,-1.97,-5.0,-5.0,-5.0
2025-04-21,002459,2-极致缩量(精选),9.79,-0.72,-1.94,-2.35,2.25
2025-12-09,002459,0-点火启动(精选),11.46,-1.4,-1.66,-5.0,-5.0
2013-08-23,600521,0-点火启动(精选),6.67,3.6,-0.3,0.0,0.15
2013-11-04,600521,0-点火启动(精选),5.39,0.19,-5.0,-5.0,-5.0
2021-04-16,600521,2-极致缩量(精选),17.83,1.12,0.5,6.34,10.0
2017-05-31,603099,1-共振金叉(精选),14.23,-3.09,-1.34,-0.14,9.49
2022-04-29,603099,0-点火启动(精选),7.33,-0.68,-5.0,-5.0,-5.0
2001-01-19,000705,2-极致缩量(精选),5.18,-1.16,1.16,0.58,-5.0
2017-11-28,000705,0-点火启动(精选),8.32,-0.84,0.6,-5.0,-5.0
2018-06-25,000705,0-点火启动(精选),5.8,0.69,0.17,1.55,3.45
2008-04-08,600509,1-共振金叉(精选),9.98,-5.0,-5.0,-5.0,-5.0
2011-06-22,600509,2-极致缩量(精选),8.66,1.73,6.58,4.85,10.0
2022-04-29,002860,1-共振金叉(精选),9.08,1.65,2.31,3.96,10.0
2008-09-11,000912,0-点火启动(精选),7.27,2.34,2.48,-5.0,-5.0
2010-07-05,000912,0-点火启动(精选),6.26,1.92,0.64,4.47,3.35
2010-07-06,000912,0-点火启动(精选),6.38,-0.31,1.41,-0.47,4.08
2018-06-22,603520,1-共振金叉(精选),6.37,0.0,-5.0,-5.0,-5.0
2018-06-25,603520,2-极致缩量(精选),6.37,-5.0,-5.0,-5.0,-5.0
2024-08-28,603520,1-共振金叉(精选),7.93,1.77,1.64,2.4,0.5
2016-03-02,002208,0-点火启动(精选),9.02,-0.89,-5.0,-5.0,-5.0
2017-12-11,002208,2-极致缩量(精选),5.45,-1.1,-1.65,-1.47,-3.49
2017-12-29,002208,2-极致缩量(精选),5.22,4.02,3.45,10.0,10.0
2008-03-21,600729,1-共振金叉(精选),5.61,10.0,-5.0,-5.0,-5.0
2011-12-29,600729,0-点火启动(精选),15.23,6.57,-5.0,-5.0,-5.0
2021-11-11,002493,0-点火启动(精选),15.3,-0.33,-2.09,0.72,4.58
2011-01-24,002159,1-共振金叉(精选),14.53,-5.0,-5.0,-5.0,-5.0
2011-06-02,002159,0-点火启动(精选),12.52,-0.32,10.0,10.0,10.0
2011-06-07,002159,2-极致缩量(精选),12.47,10.0,10.0,10.0,10.0
2017-05-25,002159,0-点火启动(精选),22.56,3.63,-1.46,2.08,-3.9
2017-11-28,002159,0-点火启动(精选),20.6,-1.55,-2.33,-5.0,-5.0
2018-02-09,002159,2-极致缩量(精选),13.76,1.6,2.03,5.23,10.0
2019-05-10,002159,0-点火启动(精选),16.92,-0.06,3.61,-3.07,-5.0
2019-05-13,002159,1-共振金叉(精选),16.91,3.19,0.89,-5.0,-5.0
2020-02-07,002159,2-极致缩量(精选),9.33,2.25,10.0,10.0,10.0
2021-08-25,603301,2-极致缩量(精选),30.31,-4.35,-5.0,-5.0,-5.0
2018-06-25,601368,0-点火启动(精选),6.12,0.98,-0.82,1.96,1.63
2017-05-09,002439,2-极致缩量(精选),16.25,0.18,2.28,10.0,10.0
2018-08-09,002439,0-点火启动(精选),16.55,2.11,4.53,0.42,1.99
2021-05-13,603968,0-点火启动(精选),12.79,1.02,-0.55,-1.56,0.86
2016-03-02,002350,0-点火启动(精选),6.18,-1.13,-5.0,-5.0,-5.0
2018-06-26,002350,2-极致缩量(精选),5.29,-1.13,1.32,2.27,10.0
2023-10-25,001286,2-极致缩量(精选),7.4,0.68,3.65,3.11,4.46
2011-06-24,600478,0-点火启动(精选),5.09,3.14,1.77,10.0,10.0
2012-09-24,600478,1-共振金叉(精选),5.67,1.94,0.71,8.29,10.0
2014-12-25,600478,1-共振金叉(精选),7.37,0.0,-5.0,-5.0,-5.0
2014-12-26,600478,2-极致缩量(精选),7.37,-5.0,-5.0,-5.0,-5.0
2016-01-15,600478,0-点火启动(精选),10.7,2.15,4.39,0.19,-5.0
2010-07-07,000893,1-共振金叉(精选),12.09,-0.91,5.62,5.96,5.71
2010-07-08,000893,2-极致缩量(精选),11.98,2.75,6.93,4.01,10.0
2011-05-06,000893,0-点火启动(精选),14.1,0.64,-0.07,-0.07,-3.33
2012-11-20,000893,2-极致缩量(精选),7.04,2.41,3.84,2.13,-5.0
2017-07-21,000893,0-点火启动(精选),7.87,-0.25,-0.25,1.78,0.38
2018-02-12,000893,0-点火启动(精选),5.07,-0.99,-0.59,1.78,10.0
2018-02-23,000893,0-点火启动(精选),5.07,1.78,10.0,10.0,10.0
2017-12-11,002117,2-极致缩量(精选),10.56,-1.33,-2.27,-5.0,-5.0
2018-10-17,002117,2-极致缩量(精选),6.15,-2.44,6.5,-0.33,-5.0
2019-06-19,002117,0-点火启动(精选),8.32,1.56,10.0,10.0,10.0
2020-11-23,002117,0-点火启动(精选),8.33,-0.6,-4.32,3.84,10.0
2021-01-04,002117,0-点火启动(精选),7.3,-1.51,-5.0,-5.0,-5.0
2007-11-30,600528,0-点火启动(精选),10.98,-5.0,-5.0,-5.0,-5.0
2017-12-11,600528,0-点火启动(精选),10.72,-2.43,-0.09,-0.93,1.4
2019-05-13,600528,2-极致缩量(精选),9.67,-0.41,3.62,1.55,1.03
2018-02-08,002446,1-共振金叉(精选),7.19,-3.2,-1.81,2.09,10.0
2018-06-25,002446,2-极致缩量(精选),6.4,2.19,2.66,4.84,7.03
2018-08-27,002176,0-点火启动(精选),7.94,2.64,-1.76,-5.0,-5.0
2023-05-04,002176,0-点火启动(精选),12.61,-2.06,-2.38,1.03,1.51
2023-08-29,002176,1-共振金叉(精选),9.15,0.44,-0.55,2.51,1.97
2021-05-14,002405,2-极致缩量(精选),12.85,1.32,2.65,-0.31,3.04
2021-09-03,002405,0-点火启动(精选),11.33,0.44,1.59,0.26,0.53
2010-07-06,600425,0-点火启动(精选),5.89,7.47,10.0,10.0,10.0
2011-12-20,600425,0-点火启动(精选),5.12,-2.15,-5.0,-5.0,-5.0
2011-10-24,002012,0-点火启动(精选),6.33,2.37,4.42,10.0,10.0
2018-01-15,002012,0-点火启动(精选),11.09,10.0,10.0,10.0,-5.0
2018-09-19,002737,1-共振金叉(精选),10.57,1.14,2.74,10.0,-5.0
2019-01-07,002737,0-点火启动(精选),7.96,-0.25,-5.0,-5.0,-5.0
2010-06-23,600993,1-共振金叉(精选),9.77,-1.54,-5.0,-5.0,-5.0
2022-09-21,603948,0-点火启动(精选),19.66,0.56,-4.12,-4.07,-5.0
2017-01-23,600131,0-点火启动(精选),8.16,0.37,2.33,4.9,10.0
2020-12-29,600131,0-点火启动(精选),13.26,-1.21,3.62,-0.6,-5.0
2020-02-07,002820,1-共振金叉(精选),9.26,2.16,1.84,0.43,8.1
1999-11-19,000682,2-极致缩量(精选),10.09,-2.28,-1.88,-1.68,0.2
1999-12-29,000682,0-点火启动(精选),8.71,4.25,10.0,10.0,10.0
2001-08-01,000682,0-点火启动(精选),11.62,-5.0,-5.0,-5.0,-5.0
2012-11-22,002234,0-点火启动(精选),7.59,1.32,-5.0,-5.0,-5.0
2018-02-08,002234,2-极致缩量(精选),8.02,-5.0,-5.0,-5.0,-5.0
2017-06-28,603601,2-极致缩量(精选),5.17,0.0,5.22,3.48,3.48
2008-03-21,600150,2-极致缩量(精选),61.41,-5.0,-5.0,-5.0,-5.0
2008-08-29,600150,0-点火启动(精选),25.77,-4.23,-5.0,-5.0,-5.0
2008-10-21,600150,0-点火启动(精选),15.59,-3.59,-5.0,-5.0,-5.0
2010-07-06,600150,0-点火启动(精选),24.94,0.16,3.49,3.17,6.9
2013-04-03,600150,0-点火启动(精选),19.0,0.84,1.0,-1.68,-5.0
2018-05-08,600150,1-共振金叉(精选),13.23,-0.76,-0.23,-5.0,-5.0
2018-05-18,600150,0-点火启动(精选),12.54,3.51,6.06,3.75,-5.0
2018-06-26,600150,0-点火启动(精选),8.86,0.56,2.14,2.37,1.35
2018-05-10,002692,0-点火启动(精选),6.34,0.95,1.89,0.47,-5.0
2018-05-11,002692,2-极致缩量(精选),6.4,0.78,-0.47,-4.22,-5.0
2024-02-08,605288,1-共振金叉(精选),29.1,5.6,10.0,10.0,10.0
2021-08-26,603225,0-点火启动(精选),16.58,-0.24,6.51,10.0,10.0
2025-04-11,603225,0-点火启动(精选),10.06,0.89,-2.29,0.0,10.0
2025-04-14,603225,0-点火启动(精选),10.15,-0.69,-2.46,0.49,6.01
2018-06-26,603703,0-点火启动(精选),6.05,-1.32,4.96,5.45,10.0
2024-02-06,603703,1-共振金叉(精选),9.42,-5.0,-5.0,-5.0,-5.0
2025-04-11,603703,2-极致缩量(精选),9.65,4.46,0.1,2.9,3.42
2022-05-05,002998,2-极致缩量(精选),5.66,0.71,3.53,3.18,6.36
2021-07-30,002883,1-共振金叉(精选),8.06,3.23,3.47,1.49,4.34
2001-10-09,000017,2-极致缩量(精选),5.36,-5.0,-5.0,-5.0,-5.0
2010-07-06,000017,0-点火启动(精选),5.17,-0.97,0.0,-2.51,-5.0
2018-02-12,000017,2-极致缩量(精选),5.26,0.38,2.47,3.61,2.09
2018-02-13,000017,0-点火启动(精选),5.28,1.33,2.27,2.46,4.92
2010-05-21,600537,1-共振金叉(精选),11.7,5.9,3.25,10.0,10.0
2010-07-02,600537,0-点火启动(精选),8.73,-0.8,5.15,10.0,10.0
2011-10-13,600537,1-共振金叉(精选),12.31,-1.62,-5.0,-5.0,-5.0
2017-05-17,600537,0-点火启动(精选),5.07,0.2,-3.75,-5.0,-5.0
2008-03-12,600315,1-共振金叉(精选),5.98,-5.0,-5.0,-5.0,-5.0
2018-08-29,600315,2-极致缩量(精选),29.0,-2.24,-5.0,-5.0,-5.0
2018-07-10,601238,2-极致缩量(精选),9.12,-5.0,-5.0,-5.0,-5.0
2022-02-08,601238,1-共振金叉(精选),12.9,4.11,-2.4,-5.0,-5.0
2022-02-18,601238,2-极致缩量(精选),12.31,1.06,1.62,0.24,-5.0
2022-03-11,601238,2-极致缩量(精选),11.02,-3.72,-5.0,-5.0,-5.0
2009-12-24,600067,0-点火启动(精选),5.87,3.07,0.68,2.73,-5.0
2024-02-08,603788,1-共振金叉(精选),8.5,10.0,10.0,10.0,10.0
2017-01-03,002426,0-点火启动(精选),8.22,1.82,0.0,-1.09,-5.0
2017-11-06,002426,0-点火启动(精选),5.97,-0.84,-1.17,-2.01,-5.0
2018-02-26,600959,0-点火启动(精选),7.23,1.52,1.11,1.94,3.87
2018-05-09,600959,2-极致缩量(精选),5.95,0.5,0.17,-1.01,1.34
2018-06-25,600629,1-共振金叉(精选),6.23,0.16,-0.8,0.16,2.41
2018-06-26,600629,2-极致缩量(精选),6.24,-0.48,0.8,1.12,1.28
2017-05-18,002558,1-共振金叉(精选),45.73,0.33,-5.0,-5.0,-5.0
2018-04-24,002558,0-点火启动(精选),25.87,-2.4,-5.0,-5.0,-5.0
2018-05-04,002558,2-极致缩量(精选),24.03,-0.33,-0.83,0.62,4.7
2021-08-02,002558,0-点火启动(精选),10.14,-1.18,-3.75,-5.0,-5.0
2008-03-21,000061,1-共振金叉(精选),7.01,-5.0,-5.0,-5.0,-5.0
2019-05-10,603608,0-点火启动(精选),7.82,-0.38,0.26,-2.81,-5.0
2019-08-12,603608,2-极致缩量(精选),5.71,-0.7,-5.0,-5.0,-5.0
2020-11-05,603096,0-点火启动(精选),31.15,-0.48,2.54,5.39,10.0
2020-11-06,603096,2-极致缩量(精选),31.0,0.9,4.45,10.0,10.0
2018-08-07,603598,0-点火启动(精选),10.45,-1.24,3.92,2.2,-5.0
2018-08-08,603598,2-极致缩量(精选),10.32,3.49,4.36,-0.19,-2.23
2019-02-11,603598,0-点火启动(精选),7.85,0.76,3.82,7.64,10.0
2020-12-29,603598,0-点火启动(精选),10.85,-1.29,3.13,0.55,-5.0
2011-01-28,000603,2-极致缩量(精选),20.1,2.99,8.96,6.12,10.0
2012-01-04,000603,0-点火启动(精选),13.42,-5.0,-5.0,-5.0,-5.0
2014-05-06,000603,0-点火启动(精选),9.79,-3.06,-1.63,10.0,10.0
2017-01-20,000603,0-点火启动(精选),14.3,1.96,3.01,5.52,7.41
2017-05-31,000603,2-极致缩量(精选),11.89,-3.45,0.59,3.28,7.32
2023-12-28,000603,0-点火启动(精选),10.68,1.87,2.25,-1.87,-5.0
2024-01-11,000603,0-点火启动(精选),10.25,-0.68,-2.73,-5.0,-5.0
2024-01-12,000603,0-点火启动(精选),10.18,-0.49,-5.0,-5.0,-5.0
2022-04-27,601686,0-点火启动(精选),6.48,-5.0,-5.0,-5.0,-5.0
2022-10-12,601686,1-共振金叉(精选),5.1,0.0,2.35,1.18,-1.96
2016-03-02,002021,0-点火启动(精选),5.8,-0.34,-5.0,-5.0,-5.0
2017-05-25,002021,0-点火启动(精选),5.77,-0.17,-0.87,-3.29,-1.21
2011-12-19,000948,1-共振金叉(精选),5.57,-1.62,-5.0,-5.0,-5.0
2017-04-28,000948,2-极致缩量(精选),9.64,0.1,-0.31,-3.42,-5.0
2017-05-02,000948,2-极致缩量(精选),9.65,-0.21,-3.11,-2.38,-5.0
2017-05-31,000948,2-极致缩量(精选),8.59,-5.0,-5.0,-5.0,-5.0
2021-02-10,000948,1-共振金叉(精选),8.08,4.83,10.0,10.0,10.0
2018-09-06,600816,0-点火启动(精选),5.43,-1.29,-5.0,-5.0,-5.0
2010-05-21,600970,0-点火启动(精选),5.03,6.96,0.4,4.97,10.0
2011-10-14,600970,0-点火启动(精选),8.99,0.78,-5.0,-5.0,-5.0
2018-06-04,600970,2-极致缩量(精选),5.22,1.34,-1.15,-5.0,-5.0
2024-07-15,600970,0-点火启动(精选),10.05,-2.49,-5.0,-5.0,-5.0
2013-04-18,000989,1-共振金叉(精选),5.43,4.6,1.84,10.0,10.0
2014-05-05,000989,0-点火启动(精选),6.57,1.37,-2.13,1.83,-2.13
2014-05-06,000989,0-点火启动(精选),6.66,-4.05,-5.0,-5.0,-5.0
2016-01-15,000989,0-点火启动(精选),15.56,-0.06,0.19,-1.16,-5.0
2016-01-18,000989,1-共振金叉(精选),15.55,4.37,-2.77,0.26,-5.0
2012-07-20,002577,2-极致缩量(精选),8.14,-1.47,0.0,-1.23,0.0
2015-12-03,002577,0-点火启动(精选),51.55,2.91,4.93,-0.08,9.43
2016-12-16,002577,2-极致缩量(精选),30.56,-1.08,0.0,-0.07,-0.72
2017-04-27,002577,0-点火启动(精选),25.65,-0.27,-0.08,-3.2,-5.0
2018-06-26,002577,0-点火启动(精选),13.34,-0.75,1.8,1.5,-5.0
2018-10-17,002577,0-点火启动(精选),9.47,-4.01,-5.0,-5.0,-5.0
2003-07-04,600706,2-极致缩量(精选),11.32,0.0,0.09,3.18,-0.88
2005-01-07,600706,2-极致缩量(精选),6.65,1.05,0.45,0.75,2.71
2008-03-24,600706,0-点火启动(精选),6.53,0.31,-5.0,-5.0,-5.0
2008-03-25,600706,2-极致缩量(精选),6.55,-1.98,-5.0,-5.0,-5.0
2011-06-01,600706,2-极致缩量(精选),11.22,5.08,3.57,2.5,1.96
2011-12-22,600706,0-点火启动(精选),9.92,0.3,-5.0,-5.0,-5.0
2020-02-07,600706,0-点火启动(精选),7.2,1.39,3.19,1.39,10.0
2021-02-08,600706,0-点火启动(精选),5.98,0.17,5.69,10.0,10.0
2008-03-20,002048,1-共振金叉(精选),7.0,-5.0,-5.0,-5.0,-5.0
2018-03-30,002048,0-点火启动(精选),10.74,-1.77,-5.0,-5.0,-5.0
2022-09-07,002048,0-点火启动(精选),12.43,-2.74,-2.17,-5.0,-5.0
2008-03-21,600697,1-共振金叉(精选),12.32,-0.41,-5.0,-5.0,-5.0
2008-03-24,600697,2-极致缩量(精选),12.27,-5.0,-5.0,-5.0,-5.0
2008-10-31,600697,2-极致缩量(精选),6.27,3.67,10.0,10.0,10.0
2008-08-29,600072,0-点火启动(精选),6.97,-5.0,-5.0,-5.0,-5.0
2010-07-06,600072,0-点火启动(精选),8.88,1.24,3.27,1.01,6.08
2013-07-02,600072,0-点火启动(精选),10.09,-3.67,-5.0,-5.0,-5.0
2014-01-22,600072,0-点火启动(精选),8.88,-1.58,-3.38,-3.27,10.0
2014-03-25,600072,2-极致缩量(精选),6.99,-1.57,-5.0,-5.0,-5.0
2014-05-06,600072,0-点火启动(精选),5.81,-1.72,2.07,2.24,-1.2
2017-11-22,600072,0-点火启动(精选),14.17,-4.16,-5.0,-5.0,-5.0
2018-06-04,600072,1-共振金叉(精选),10.3,2.33,-0.19,-2.23,-5.0
2018-06-26,600072,1-共振金叉(精选),8.8,-0.57,0.68,4.43,1.82
2022-09-21,001208,1-共振金叉(精选),10.08,-0.89,-5.0,-5.0,-5.0
2022-04-29,002979,0-点火启动(精选),13.87,3.75,3.03,10.0,10.0
2022-02-09,003026,0-点火启动(精选),45.57,-1.32,-5.0,-5.0,-5.0
2022-05-05,003026,1-共振金叉(精选),30.53,-1.18,0.79,10.0,10.0
2011-10-25,000821,0-点火启动(精选),5.06,0.4,3.16,5.93,4.55
2015-07-09,002059,1-共振金叉(精选),8.83,10.0,10.0,-5.0,-5.0
2017-11-24,002059,2-极致缩量(精选),7.71,0.91,3.5,4.93,-1.82
2024-08-26,603633,0-点火启动(精选),6.12,-2.78,1.14,2.45,-0.82
2021-06-21,603363,0-点火启动(精选),9.61,0.94,-0.21,8.64,10.0
2023-04-28,603363,2-极致缩量(精选),9.88,-0.51,-2.02,-2.53,-5.0
2023-12-28,603363,0-点火启动(精选),6.04,0.5,-0.99,-4.3,-5.0
2008-09-12,000525,0-点火启动(精选),6.17,-5.0,-5.0,-5.0,-5.0
2012-12-04,000525,0-点火启动(精选),6.95,5.9,7.48,10.0,10.0
2023-03-23,000525,1-共振金叉(精选),8.5,-1.76,-5.0,-5.0,-5.0
2014-05-14,002594,2-极致缩量(精选),10.85,-2.95,-3.41,-5.0,-5.0
2009-01-14,000792,1-共振金叉(精选),24.9,-3.98,1.24,-0.56,10.0
2012-11-02,000792,2-极致缩量(精选),16.98,-1.3,-1.59,-5.0,-5.0
2013-05-08,000792,0-点火启动(精选),14.77,-0.47,1.49,-0.95,5.35
2013-05-09,000792,2-极致缩量(精选),14.7,1.09,-0.14,1.09,2.99
2013-06-19,000792,0-点火启动(精选),13.47,-3.93,-5.0,-5.0,-5.0
